sourceDataset,year,areaName,industryMediumClassName,currencyUnitName,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption
area_industry_average_out,2019,경남,중식,(단위 :천원),27358,27358000,597,597000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,제주,중식,(단위 :천원),38699,38699000,1008,1008000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,세종,중식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,세종,기타 외국식,(단위 :천원),15391,15391000,493,493000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,서울,음료 (커피 외),(단위 :천원),3320,3320000,264,264000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,부산,음료 (커피 외),(단위 :천원),12937,12937000,1001,1001000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,대구,음료 (커피 외),(단위 :천원),9932,9932000,685,685000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,인천,음료 (커피 외),(단위 :천원),6903,6903000,517,517000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,광주,음료 (커피 외),(단위 :천원),14931,14931000,714,714000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,대전,음료 (커피 외),(단위 :천원),14666,14666000,924,924000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,울산,음료 (커피 외),(단위 :천원),6443,6443000,647,647000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,경기,음료 (커피 외),(단위 :천원),3363,3363000,215,215000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,강원,음료 (커피 외),(단위 :천원),9184,9184000,733,733000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,충북,음료 (커피 외),(단위 :천원),9631,9631000,691,691000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,충남,음료 (커피 외),(단위 :천원),14543,14543000,1321,1321000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,전북,음료 (커피 외),(단위 :천원),14306,14306000,935,935000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,전남,음료 (커피 외),(단위 :천원),16135,16135000,1008,1008000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,경북,음료 (커피 외),(단위 :천원),10510,10510000,812,812000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,경남,음료 (커피 외),(단위 :천원),8472,8472000,555,555000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,제주,음료 (커피 외),(단위 :천원),9172,9172000,783,783000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,세종,음료 (커피 외),(단위 :천원),7652,7652000,402,402000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,서울,커피,(단위 :천원),4428,4428000,260,260000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,부산,커피,(단위 :천원),6165,6165000,258,258000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,대구,커피,(단위 :천원),9005,9005000,324,324000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,인천,커피,(단위 :천원),7442,7442000,339,339000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,광주,커피,(단위 :천원),9637,9637000,304,304000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,대전,커피,(단위 :천원),10538,10538000,350,350000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,울산,커피,(단위 :천원),10065,10065000,329,329000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,서울,기타 외국식,(단위 :천원),30897,30897000,1115,1115000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,부산,기타 외국식,(단위 :천원),22379,22379000,861,861000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,대구,기타 외국식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,인천,기타 외국식,(단위 :천원),35330,35330000,1524,1524000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,광주,기타 외국식,(단위 :천원),27783,27783000,409,409000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,대전,기타 외국식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,울산,기타 외국식,(단위 :천원),6337,6337000,196,196000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2019,경기,기타 외국식,(단위 :천원),24254,24254000,939,939000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2020,서울,피자,(단위 :천원),8706,8706000,543,543000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2020,부산,피자,(단위 :천원),12616,12616000,599,599000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2020,대구,피자,(단위 :천원),17837,17837000,828,828000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2020,인천,피자,(단위 :천원),13685,13685000,706,706000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2020,광주,피자,(단위 :천원),17537,17537000,813,813000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
